,Dim1,Dim2,tokens,article,competitor
3426,3.90632844,-14.91334152,stubborn,7,0
4089,6.995080471,-8.900753021,stubborn,8,0
4490,4.063284397,-15.64627838,stubborn,9,0
6670,3.92688489,-14.04248714,stubborn,13,0
8143,3.931217432,-13.99069977,stubborn,16,0
9299,-7.233597755,-14.68248558,stubborn,21,0
9880,7.02124548,-9.240456581,stubborn,23,0
10885,-17.87132835,-22.10872459,stubborn,27,1
11536,3.936555862,-14.89363861,stubborn,28,1
11995,6.99972105,-8.719938278,stubborn,30,1
12433,-18.11204338,-36.78347778,stubborn,32,1
13109,-2.030989647,-29.70228958,stubborn,34,1
14190,-7.226503849,-14.91436672,stubborn,38,1
14794,7.111200809,-8.741862297,stubborn,39,1
17308,7.227222919,-8.717223167,stubborn,47,1
17795,7.338761806,-8.916579247,stubborn,48,1
17933,7.240211487,-9.000510216,stubborn,49,1
18708,7.297669411,-9.201508522,stubborn,51,2
19382,7.178363323,-8.972928047,stubborn,53,2
19732,7.348801613,-8.408130646,stubborn,54,2
20020,7.308226109,-8.757898331,stubborn,55,2
27122,-30.23366547,-17.79866982,stubborn,71,3
27900,7.319564819,-8.609549522,stubborn,73,3
28107,-30.32868385,-17.75183678,stubborn,74,3
30699,7.196967125,-8.963241577,stubborn,80,3
32917,7.403272629,-9.965165138,stubborn,87,4
14726,6.587133884,-25.35521698,studied,39,1
271,-17.26000214,-54.86673737,studies,0,0
712,-44.29880142,-40.79470062,studies,1,0
1821,-44.13373566,-40.6147728,studies,3,0
2094,-44.31306458,-40.63817596,studies,4,0
4176,-16.43170929,-54.39766312,studies,8,0
4853,-17.47242737,-54.98301697,studies,9,0
5512,-16.66549873,-54.53827667,studies,11,0
8611,-17.46970558,-54.97117615,studies,18,0
10473,-43.93917847,-36.84788895,studies,25,1
11294,-17.57320976,-54.95763016,studies,27,1
11855,-8.39470768,-12.73297787,studies,29,1
12085,-43.85402679,-40.46764755,studies,30,1
12713,-43.74310684,-40.43360901,studies,32,1
13005,-44.27907181,-40.59606934,studies,33,1
13956,-17.60443497,-55.04945374,studies,37,1
14528,7.416667461,-25.03356361,studies,39,1
15242,-44.20970154,-36.71915817,studies,41,1
16079,-17.50284195,-54.99023438,studies,44,1
19917,-40.31285477,10.82500935,studies,54,2
20091,-42.05086899,-16.4971199,studies,55,2
20994,-44.31446457,-40.78897858,studies,57,2
24648,-16.55324173,-54.45596695,studies,65,3
25147,-44.3247757,-40.80482101,studies,66,3
26135,-44.26700211,-40.76650238,studies,69,3
32036,-44.24959946,-40.62641525,studies,82,3
2009,-5.229848385,-50.97264099,subconscious,4,0
14929,-5.314289093,-51.07396317,subconscious,40,1
28490,-7.14337492,15.48739147,subjected,74,3
16790,-25.41907501,-26.99150085,subjective,45,1
479,2.551504374,-6.699809074,subjects,1,0
11457,11.89295006,-44.14666748,subsequently,28,1
20153,-1.527575254,-49.40951538,subsequently,55,2
7579,-25.10654259,30.53803825,substances,16,0
17742,-35.19478989,-34.75288391,substances,48,1
30763,-26.10568428,31.04249382,substances,80,3
35434,-4.661933422,-10.83756638,substances,99,4
1086,26.5949688,-4.74568367,subtle,1,0
2220,26.134758,-4.92881155,subtle,4,0
3038,-35.70131302,-15.08812237,subtle,6,0
7006,14.04099846,-20.12452888,subtle,14,0
7914,26.33232498,-4.811784744,subtle,16,0
22963,26.54241753,-4.778991699,subtle,61,3
30121,-15.95645618,-28.09944725,subtle,78,3
7625,-16.97187614,54.28099442,subunit,16,0
14357,-3.914479256,42.3928566,subway,39,1
22141,-15.47339153,-26.05050659,succeeding,59,3
23887,14.79090977,-7.878964424,succeeding,63,3
27901,-5.117372513,-22.23075485,succeeding,73,3
8608,-40.79841232,-6.844871521,successes,18,0
28689,-40.81269836,-6.805956364,successes,75,3
28493,14.85455132,-8.012143135,successive,74,3
34881,-2.984661818,-37.72022629,suck,97,4
6359,0.361585766,-19.80038643,suffering,13,0
8420,-13.5717001,-25.35962296,suffering,17,0
17528,-36.93799973,-29.40373993,suffering,47,1
18380,33.69127655,-45.21727371,suffering,50,2
3597,14.62648106,-55.54528427,suffers,7,0
22058,15.81119537,-53.3029747,suffers,59,3
8111,10.60328293,-25.85570335,sufficiently,16,0
34866,37.79735565,-42.17396927,sufficiently,97,4
272,13.07602692,-50.44412994,suggested,0,0
20054,-24.09247971,-25.86911201,suggested,55,2
28259,5.088745594,-28.54229736,suggested,74,3
18779,-2.065412998,-48.53025055,suggesting,51,2
7879,13.22965527,-51.18767929,suggests,16,0
1395,1.232330322,-40.77396011,suitable,2,0
1876,10.46033478,-18.58998871,suitable,3,0
2040,4.715370178,-37.22214127,suitable,4,0
2705,40.46672058,-15.21804047,suitable,5,0
5978,40.80271149,-14.80904484,suitable,12,0
7564,4.167131424,-43.18304443,suitable,16,0
8921,-6.186246872,-49.29589462,suitable,20,0
9629,40.73054123,-14.8812561,suitable,22,0
9923,40.73054123,-14.8812561,suitable,23,0
10570,-57.29833984,5.414504051,suitable,25,1
10735,40.73054123,-14.8812561,suitable,26,1
11316,40.73054123,-14.8812561,suitable,27,1
12837,-63.86371994,6.028633595,suitable,32,1
13673,10.49505997,-18.61024475,suitable,35,1
16479,-6.194461823,-49.26903534,suitable,45,1
17134,-62.50672913,3.832820177,suitable,46,1
17266,40.82043457,-14.89522266,suitable,47,1
18096,-21.15434074,-26.65855598,suitable,49,1
18345,40.6325264,-14.94590092,suitable,50,2
19546,-15.50420094,-19.41976929,suitable,53,2
20392,-6.124883652,-49.27936554,suitable,55,2
22066,-0.732426047,3.68964529,suitable,59,3
29490,10.4951601,-18.69120789,suitable,77,3
32992,0.218992963,-45.28799057,suitable,87,4
33669,40.55725479,-15.04495525,suitable,91,4
36444,-32.60040665,-24.44178772,suitable,102,4
36789,-32.60040665,-24.44178772,suitable,103,4
37664,40.813797,-14.8780489,suitable,107,4
14657,19.20629692,-10.0672245,suite,39,1
20677,0.37802279,-43.22680283,suited,56,2
29155,-26.13870811,-21.26476097,suited,76,3
11825,-42.25876999,-12.87260818,suits,29,1
13668,-39.50158691,-7.984440804,suits,35,1
23022,-37.04842758,-1.705359578,suits,61,3
8214,-25.51501083,-1.316324234,summary,16,0
6121,18.97364426,5.462640762,sunken,12,0
7688,18.97856903,5.417213917,sunken,16,0
10978,-57.1903801,9.040852547,sunken,27,1
16461,-16.04278946,3.574576616,sunken,45,1
17529,-16.49103355,6.16245842,sunken,47,1
31119,15.19932365,15.3696413,sunken,81,3
32236,-15.93924904,3.457874298,sunken,83,4
19175,20.94800377,-3.931443214,sunlight,52,2
19978,-8.91505909,-14.80542278,sunlight,54,2
22234,-22.88529015,38.77963638,sunlight,59,3
27290,-22.87681389,39.08439255,sunlight,71,3
28527,20.91244507,-3.963819742,sunlight,74,3
33320,-22.90954399,40.3380127,sunlight,89,4
5816,-8.651744843,9.08575058,sunny,11,0
119,-25.12040901,41.76931763,suns,0,0
598,-25.12151909,41.76551819,suns,1,0
1459,-25.1233902,41.76826859,suns,3,0
8103,-25.13276672,41.77335739,suns,16,0
19171,-25.14161491,41.77277756,suns,52,2
20575,-25.12826729,41.76513672,suns,56,2
20992,-25.12988663,41.76991653,suns,57,2
27287,-25.11491013,41.76819992,suns,71,3
29732,-25.18019295,41.32757187,suns,78,3
32767,-25.13781166,41.76689148,suns,86,4
33295,-25.12498665,41.74647141,suns,89,4
33849,-25.15279579,41.77253723,suns,92,4
35385,-25.13607597,41.76744843,suns,99,4
36975,-25.12998009,41.76317978,suns,104,4
37276,-25.12998009,41.76317978,suns,105,4
5664,-28.18639755,-7.284615993,sunshine,11,0
32774,-22.60731316,-39.76957321,sunshine,86,4
5943,-34.44966888,-13.33342648,superb,12,0
7442,-16.12411118,-28.72714615,superb,15,0
8165,18.03427696,12.48413372,superficial,16,0
10974,17.42999458,11.9292202,superficial,27,1
13625,17.86722374,12.5856781,superficial,35,1
16896,-9.567943573,-29.51890182,superficial,46,1
21133,19.9868412,10.64183521,superficial,57,2
31931,4.825033665,25.87435722,superficial,82,3
33059,-9.508550644,-29.50798988,superficial,88,4
241,-16.98233032,-42.26566696,superior,0,0
31881,-16.58385658,2.842274904,superior,82,3
15873,-12.9765749,-44.55581284,supermarket,44,1
31407,-9.453023911,-21.72727776,superstar,81,3
21159,-16.63101196,-17.99380112,supervision,57,2
32098,-46.61400223,4.628973007,supervision,82,3
2075,-18.17645645,-41.90082169,supplements,4,0
3251,-42.04720306,-14.63935852,supplements,6,0
5340,-23.63205528,33.5854454,supplements,10,0
8118,-25.07139206,32.69960022,supplements,16,0
11838,-23.19639969,33.03887939,supplements,29,1
14741,-42.01157379,-14.6521759,supplements,39,1
35744,-27.37984848,29.77366638,supplements,100,4
30192,-3.911539316,-30.08430672,supported,79,3
3413,7.129353523,-0.047574941,supporting,7,0
6143,7.140944004,-0.025153534,supporting,12,0
11299,-17.94760513,-53.44966125,supporting,27,1
11153,17.50157356,12.93681145,supportive,27,1
16888,15.74368286,-52.90856934,supports,46,1
19902,13.23236275,-51.15543747,supports,54,2
25037,-18.08824348,-37.47850418,supposedly,66,3
14720,15.90788364,-41.47990799,suppress,39,1
8568,-3.708026409,23.39699936,suppression,18,0
9995,16.98077583,37.56783676,surf,24,0
24865,24.03417015,48.352108,surf,66,3
615,-31.28309631,19.81003571,surfaces,1,0
19605,-12.51582813,54.42889404,surge,53,2
35858,-9.328585625,6.895211697,surge,101,4
7335,-17.96554756,-32.61813354,surgeon,15,0
14669,-33.91386032,5.610891342,surgeons,39,1
16421,-33.09087753,16.01713181,surgeons,45,1
18439,-34.95398331,31.3867836,surgeons,50,2
30454,-37.54067612,35.58658218,surgeons,79,3
4186,-36.38950729,36.40259552,surgical,8,0
4705,-37.36209869,36.18351364,surgical,9,0
5083,-37.29488373,36.25270844,surgical,10,0
7357,-37.88524246,35.92918015,surgical,15,0
9048,-37.69826508,35.90707016,surgical,20,0
9548,-37.38109589,36.19636917,surgical,22,0
10521,-36.66056061,36.28299713,surgical,25,1
12451,-36.07276917,36.69730377,surgical,32,1
13636,-36.63171768,35.94021988,surgical,35,1
16213,-37.5961647,36.11851501,surgical,45,1
16942,-37.04746628,36.41885376,surgical,46,1
17956,-36.60009384,36.52446747,surgical,49,1
18340,-37.1293869,36.32734299,surgical,50,2
18647,-36.44622421,36.48787308,surgical,51,2
18972,-37.60894775,36.09546661,surgical,52,2
20115,-36.05760574,36.68075943,surgical,55,2
22379,-36.52892685,36.45026398,surgical,60,3
24774,-37.43992996,36.23470306,surgical,66,3
26531,-36.52892685,36.45026398,surgical,70,3
28383,-36.70584488,36.35148621,surgical,74,3
29169,-37.48184204,36.31749344,surgical,76,3
30448,-37.52464294,36.01628113,surgical,79,3
31148,-15.98621845,13.32126141,surgical,81,3
32942,-37.70097733,36.22861481,surgical,87,4
36172,-37.07125473,35.86290741,surgical,102,4
36517,-37.07151031,35.86258316,surgical,103,4
7398,-39.39552689,-0.5208534,surprises,15,0
3979,43.71230316,-25.12059402,surrounding,8,0
4564,43.60844421,-24.75195503,surrounding,9,0
6030,43.06290054,-24.87895584,surrounding,12,0
6649,43.45091629,-24.8186779,surrounding,13,0
7059,44.14614105,-24.17248154,surrounding,14,0
10945,43.72008896,-24.7518959,surrounding,27,1
13325,44.11099243,-24.2191658,surrounding,34,1
18160,43.80955505,-24.56388855,surrounding,49,1
19833,43.73550415,-24.80310631,surrounding,54,2
20129,44.04222488,-24.18536186,surrounding,55,2
20945,42.95357895,-24.74202919,surrounding,57,2
22015,-11.58617115,-23.18280602,surrounding,59,3
22978,42.96662521,-24.70895386,surrounding,61,3
23751,42.96662521,-24.70895386,surrounding,63,3
24355,42.88191223,-24.70616341,surrounding,64,3
25249,42.88191223,-24.7061348,surrounding,66,3
25600,43.5056076,-24.61677551,surrounding,67,3
25906,42.88192368,-24.70615005,surrounding,68,3
28613,43.14336395,-24.69272423,surrounding,75,3
28878,43.50760651,-24.82118988,surrounding,76,3
31101,42.92951965,-24.81021118,surrounding,81,3
33115,43.1652832,-25.09771347,surrounding,88,4
33580,43.59382629,-24.67244148,surrounding,91,4
34851,-59.43362427,2.659632683,surroundings,97,4
33271,-10.7199297,-28.18296242,surrounds,89,4
154,-0.390823096,-6.190013885,susceptible,0,0
3440,-17.04110146,-41.4104805,susceptible,7,0
7549,-62.09047318,4.173710346,susceptible,16,0
15003,-17.40504456,-41.41667938,susceptible,40,1
20125,-16.70652008,-41.54703903,susceptible,55,2
36268,-12.89743423,-26.60362816,susceptible,102,4
36613,-12.89713764,-26.60350227,susceptible,103,4
14822,-14.30047226,-2.378693581,sustainability,39,1
9202,-63.42477417,5.947614193,sustainable,21,0
11820,-59.28736877,3.301677227,sustainable,29,1
14265,8.811203957,3.905488968,sustainable,39,1
14577,25.33110619,-3.632951736,sustained,39,1
19527,18.62867165,-6.95027113,sustained,53,2
18593,-2.78037858,-8.934053421,swallowing,50,2
1771,-4.995378971,28.38550568,sweat,3,0
21567,-1.927304029,5.340983391,sweat,58,3
21650,2.075699329,35.3229866,sweat,59,3
35123,-4.875103951,33.24052811,sweat,98,4
36848,-4.502271175,32.67786789,sweat,104,4
37149,-4.5022645,32.6779747,sweat,105,4
1785,-8.641675949,-16.09554863,sweating,3,0
5656,-36.65566635,-15.79555798,sweating,11,0
9088,-8.972828865,-15.70881844,sweating,20,0
18820,-52.12048721,19.85836411,sweating,51,2
16091,-9.222649574,44.60630417,sweets,44,1
31607,-63.07017136,2.38119173,swell,81,3
982,-15.22726822,55.26654434,swelling,1,0
6654,-10.66238403,27.74461746,swelling,13,0
7672,-22.17416191,-23.7064476,swelling,16,0
9080,-16.70178795,5.335245132,swelling,20,0
16232,-18.46916771,-35.53671265,swelling,45,1
17115,-16.62231255,4.851830959,swelling,46,1
19654,-16.08212852,4.847018242,swelling,53,2
19924,-16.43228531,4.871781349,swelling,54,2
22173,-10.79413986,28.59068108,swelling,59,3
23063,-16.0976181,4.821973324,swelling,61,3
23335,-21.30552101,-28.2628212,swelling,62,3
24128,-16.06579018,4.846434593,swelling,64,3
27033,-10.87399006,27.53924751,swelling,71,3
28511,-9.656197548,26.08926773,swelling,74,3
30851,-16.69249535,5.462328911,swelling,80,3
31496,-21.74217224,-1.711261749,swelling,81,3
36331,-10.63810825,27.63416862,swelling,102,4
36676,-10.63810825,27.63416862,swelling,103,4
17242,36.15914154,-33.75153732,swept,47,1
27619,-22.41102219,-12.94824696,swift,72,3
1784,-8.539815903,-16.5545578,swimming,3,0
9242,-5.128885746,-0.075821169,swimming,21,0
17623,5.881192207,2.20263052,swimming,48,1
21562,20.48711205,-0.059083205,swimming,58,3
3915,5.642789841,-36.82765579,swinging,8,0
6600,-24.50151443,-32.16055298,switched,13,0
11198,-17.87818336,18.32083702,switched,27,1
19842,-24.82517052,-32.01128387,switched,54,2
25794,-18.22484207,18.06104279,switched,68,3
28325,-24.40909767,-32.29285431,switched,74,3
29387,-18.0859375,18.21075058,switched,77,3
31896,-19.54959679,-36.02329636,switched,82,3
35800,-24.59866714,-32.09238052,switched,100,4
36996,-24.38274002,-32.19533157,switched,104,4
37297,-24.38272095,-32.1953392,switched,105,4
5717,-12.05959702,-9.351329803,switching,11,0
19129,-29.50070572,-32.95454025,switching,52,2
18496,29.36861229,0.867673993,swollen,50,2
21043,-16.6027298,6.666748524,swollen,57,2
33032,5.725634098,-41.50883102,swollen,88,4
32045,-12.4529047,-40.60744476,symmetrical,82,3
33583,30.51678467,4.063685417,symmetrical,91,4
37505,8.63271904,33.99091721,symmetry,106,4
8866,-13.95619297,31.38634682,symptoms,19,0
17645,23.68911743,-37.09315872,symptoms,48,1
18564,-42.80694962,-17.62748146,symptoms,50,2
19666,-13.87593079,31.37436485,symptoms,53,2
35224,-43.70692444,15.01170921,symptoms,98,4
8301,-11.94525051,0.764490366,synonymous,17,0
768,-0.183440819,26.31057549,synthesis,1,0
21002,-1.666294575,25.27920723,synthesis,57,2
34942,-1.140545964,25.78803062,synthesis,97,4
19047,-12.29253292,35.28196335,synthetic,52,2
24919,-12.23744106,35.8269043,synthetic,66,3
31423,-12.26525974,35.48229599,synthetic,81,3
4202,-18.22752953,-39.1427269,systematically,8,0
3846,-42.53138733,-4.160357952,systems,7,0
4038,-42.50757599,-4.144366264,systems,8,0
22704,-42.49991989,-4.172581673,systems,60,3
23101,-42.49837875,-4.175055027,systems,61,3
23482,-42.49837875,-4.175055027,systems,62,3
23925,-42.49991989,-4.172581673,systems,63,3
24737,-42.49991989,-4.172581673,systems,65,3
26856,-42.49991989,-4.172581673,systems,70,3
31903,-42.48556519,-4.11921978,systems,82,3
26227,-21.57227135,-41.88863754,taboo,69,3
1134,17.35812759,33.63909531,tack,1,0
4355,17.34148026,33.62263107,tack,9,0
20984,17.32951927,33.63582993,tack,57,2
2544,-7.138331413,-12.29688358,tackle,5,0
4080,19.51712799,-45.39523315,tackle,8,0
4601,10.49370956,-32.49811172,tackle,9,0
5240,-7.230177879,-12.64215755,tackle,10,0
6572,-7.153684616,6.843026638,tackle,13,0
13489,-46.96848297,-26.10857964,tackle,35,1
20900,-7.134164333,6.864752293,tackle,57,2
32538,-7.114322186,-12.57664013,tackle,84,4
33341,-7.203888416,6.86794138,tackle,89,4
33365,-19.05819702,-28.25816536,tackle,90,4
3765,-11.05437565,-17.16558456,tackled,7,0
4746,14.8713665,10.03093529,tackles,9,0
17033,9.818198204,-57.1197052,tackles,46,1
11830,-17.19131279,-12.15625381,tactics,29,1
10770,0.464652032,-35.74453354,tailor,26,1
21231,-14.37379074,-10.97062206,tailor,57,2
1396,-13.0030756,-32.39787674,tailored,2,0
2707,-12.93432808,-32.37231445,tailored,5,0
5038,-4.439097881,-28.69564056,tailored,10,0
6872,-30.6513443,-36.60246277,tailored,14,0
11308,5.529142857,-24.07184219,tailored,27,1
18103,-24.16494179,-24.18367004,tailored,49,1
2199,-40.7210083,46.80161285,taiwan,4,0
2103,6.443244934,-31.7584877,taken,4,0
8832,6.411548615,-26.82933807,taken,19,0
23962,17.45581245,-26.71166801,taken,64,3
27734,-3.4725492,-10.58689213,taken,73,3
28970,7.621677399,-17.62358856,taken,76,3
30446,8.636489868,-26.37261391,taken,79,3
31499,22.50768661,-27.38694,taken,81,3
455,22.90776634,-55.03688812,takes,1,0
1611,-31.26313782,-45.65736771,takes,3,0
2404,20.36498451,-50.87104034,takes,4,0
5239,19.86498451,-49.79890823,takes,10,0
5823,-27.13916206,-25.47775269,takes,11,0
6203,19.65882301,-52.59130478,takes,12,0
7720,19.95293045,-50.07089233,takes,16,0
8837,-31.24963379,-45.60467148,takes,19,0
9051,20.32461548,-50.30501175,takes,20,0
11888,-31.29190636,-45.43249893,takes,29,1
12752,20.16302681,-50.301754,takes,32,1
15730,20.24517059,-50.48666,takes,43,1
18761,20.31138229,-50.62985992,takes,51,2
21491,-4.847473621,-30.7378521,takes,58,3
22569,19.78947258,-49.94744873,takes,60,3
23850,-27.10431862,-25.50007439,takes,63,3
24480,-5.484404087,-30.82045174,takes,65,3
25528,-0.335568786,-50.18664551,takes,67,3
26721,19.78944778,-49.94746017,takes,70,3
27568,-0.262126952,-50.15415192,takes,72,3
27896,23.71881104,-53.48423767,takes,73,3
28225,23.71100044,-53.49748611,takes,74,3
28745,20.15683746,-52.05526733,takes,75,3
29165,7.634003639,-17.62882805,takes,76,3
29452,20.08055687,-51.72695541,takes,77,3
31013,20.25205994,-50.55870056,takes,80,3
32463,20.30740356,-51.06902313,takes,84,4
34129,20.34745026,-51.80084229,takes,93,4
5932,35.8841362,-26.8586998,taking,12,0
6951,-16.76162529,-26.31508064,taking,14,0
8877,35.65016937,-26.7824173,taking,19,0
9008,36.91896439,-26.48474312,taking,20,0
11548,35.85694885,-26.78055382,taking,28,1
14550,35.56420517,-27.14344978,taking,39,1
17611,35.05334854,-26.53601074,taking,48,1
18133,35.16794586,-26.66890526,taking,49,1
18868,35.24899292,-26.70520973,taking,51,2
20294,34.99403,-26.47312737,taking,55,2
20908,35.25673676,-26.69738388,taking,57,2
21391,36.0540123,-29.15416908,taking,58,3
25038,-20.6095295,-21.47413254,taking,66,3
25367,32.74108887,-37.46224213,taking,67,3
27457,-52.52283096,-32.8657074,taking,72,3
27779,-42.75336456,-39.70298767,taking,73,3
29200,36.23310089,-26.73706055,taking,76,3
30423,35.70872498,-27.05569839,taking,79,3
31506,34.80344391,-26.41938782,taking,81,3
33568,36.28136063,-26.76876259,taking,91,4
35231,-20.69182777,-21.52391243,taking,98,4
11382,-55.29828644,10.66264915,talked,28,1
3932,-2.708752155,-9.798018456,talking,8,0
6462,-17.71783829,-2.473661661,talking,13,0
7439,-55.06947327,9.62193203,talking,15,0
15689,-5.094404697,0.15354386,talking,43,1
19072,1.060923576,-18.33427811,talking,52,2
32114,-52.89836502,8.73018837,talking,82,3
36207,-39.1934166,-27.82804298,talking,102,4
36552,-39.19353104,-27.82826996,talking,103,4
24515,-18.80157852,2.49899888,tandem,65,3
5560,-2.244339705,5.174289703,tapping,11,0
3009,2.157373905,-21.68733597,targeted,6,0
3767,-11.53902435,10.70135784,targeted,7,0
3962,3.968871832,-22.37314034,targeted,8,0
4559,4.422280312,-23.07241249,targeted,9,0
5057,2.886157513,-21.93107414,targeted,10,0
7056,-7.242773533,-19.21033287,targeted,14,0
12533,-33.54346466,-25.89773369,targeted,32,1
13329,3.724147081,-21.97107315,targeted,34,1
16908,8.875675201,-16.90047836,targeted,46,1
18009,-27.71302414,-13.49084663,targeted,49,1
18450,9.078183174,-16.53543854,targeted,50,2
20150,8.951239586,-16.80073738,targeted,55,2
22610,9.129402161,-16.40330887,targeted,60,3
22969,8.860757828,-16.12289047,targeted,61,3
23458,9.051627159,-16.63405037,targeted,62,3
23655,8.854010582,-16.91682816,targeted,63,3
24403,3.680071354,-22.21727753,targeted,65,3
25942,9.135228157,-16.61527824,targeted,68,3
26762,9.129402161,-16.40330887,targeted,70,3
27026,3.787913561,-22.24601936,targeted,71,3
28308,-51.44727325,11.75947666,targeted,74,3
30137,28.30231857,9.260035515,targeted,78,3
30705,-55.96041107,10.95136642,targeted,80,3
31797,-33.36608887,-25.87086678,targeted,82,3
32448,8.871588707,-16.93625069,targeted,84,4
35869,4.471079826,-23.03977776,targeted,101,4
12120,-5.786288738,3.011954784,targeting,30,1
21517,-8.31845665,-30.33507919,targeting,58,3
1558,11.08013725,-56.76443863,targets,3,0
4863,-7.516100883,-30.70271111,targets,9,0
9902,11.53567696,-56.72607803,targets,23,0
12020,-19.86712265,-17.3504982,targets,30,1
18060,11.09782219,-56.73545074,targets,49,1
21409,-15.64046574,-43.314785,targets,58,3
24507,-15.66481018,-43.33084488,targets,65,3
25506,-27.33208847,22.57089806,targets,67,3
27259,-38.22123718,-9.356826782,targets,71,3
30965,11.59887028,-56.8160553,targets,80,3
37055,11.01587009,-56.70963669,targets,104,4
37356,11.01587009,-56.70963669,targets,105,4
9462,-47.926754,9.139970779,tasks,22,0
14993,-27.09064484,14.76694679,tastes,40,1
6357,-18.02362823,29.33517075,tattoo,13,0
23946,-36.02923965,-13.59607792,tattoo,64,3
24753,-18.00879097,29.34558105,tattoo,66,3
25298,-28.16286659,-6.699575901,tattoo,67,3
25734,-18.00901222,29.35111237,tattoo,68,3
26080,-18.00788498,29.34933662,tattoo,69,3
26877,-18.0032444,29.33512878,tattoo,71,3
27322,-18.00784302,29.34825706,tattoo,72,3
27724,-18.0076561,29.34156418,tattoo,73,3
28145,-18.00749588,29.33727646,tattoo,74,3
28555,-18.00546455,29.34177399,tattoo,75,3
28822,-17.99474335,29.31175232,tattoo,76,3
29254,-17.98378563,29.2878933,tattoo,77,3
23953,-1.855700612,-31.2050457,tattooed,64,3
24778,15.64889622,4.637900352,tattooed,66,3
25414,-1.855663776,-31.20506859,tattooed,67,3
28385,-9.110057831,-22.02619743,tattooed,74,3
28934,8.315814018,-30.43260384,tattooed,76,3
29525,-2.756496668,-19.03118515,tattooed,77,3
6388,-33.80095291,15.29666138,tattoos,13,0
8955,-33.78078842,15.29154873,tattoos,20,0
11238,-35.14491653,15.82705879,tattoos,27,1
16508,-33.64024734,17.85262489,tattoos,45,1
19751,-50.34992218,13.03437519,tattoos,54,2
24022,-34.53186035,15.30023575,tattoos,64,3
24837,-54.31491089,0.254775047,tattoos,66,3
25511,-33.81396866,14.64014435,tattoos,67,3
25823,-34.24656677,18.65418243,tattoos,68,3
26141,-34.26192856,18.62441063,tattoos,69,3
27012,-33.84492111,15.26679802,tattoos,71,3
27328,-33.89374161,14.93328476,tattoos,72,3
27752,-34.29587173,15.18548107,tattoos,73,3
28108,-53.94554138,-0.042731754,tattoos,74,3
28849,-34.34326172,18.69587708,tattoos,76,3
29262,-33.83336258,14.87731552,tattoos,77,3
7994,4.302617073,38.81067657,taut,16,0
17020,-28.70532417,-5.993182659,taut,46,1
30276,-24.78658867,-8.446219444,taut,79,3
35598,-24.77232552,-8.324136734,taut,100,4
20413,-20.8318634,-28.28812218,taxes,56,2
5670,-13.26726532,-12.270298,taxi,11,0
532,-8.733534813,-27.33203888,teaches,1,0
6075,-8.845890045,-27.24713516,teaches,12,0
25727,-19.2023468,18.40613174,tech,68,3
31859,14.01864147,52.64686966,tech,82,3
16563,-7.387325764,-24.27241135,technically,45,1
24961,-35.86237717,-32.78434753,technically,66,3
31575,-15.01350212,-27.48706818,technically,81,3
22933,-35.30097961,25.05114937,technician,61,3
22699,-34.03194427,28.15691376,technicians,60,3
23540,-34.03660583,28.24072456,technicians,62,3
23921,-34.03297424,28.2409935,technicians,63,3
26851,-34.03185272,28.15645027,technicians,70,3
10799,-32.97721863,26.09539795,techniques,26,1
16846,-32.2706337,25.28985405,techniques,46,1
22277,-31.89455986,26.60365486,techniques,59,3
22358,-39.68943405,-4.941000938,techniques,60,3
22929,-32.18053818,27.04639053,techniques,61,3
26510,-39.68943787,-4.940986633,techniques,70,3
31044,-33.00577545,1.895679355,techniques,80,3
36104,-32.04340363,26.36121559,techniques,101,4
13851,-31.31480408,26.63584709,technological,36,1
12769,-32.23727798,26.81096077,technologies,32,1
22980,-33.84527969,25.14842415,technologies,61,3
23784,-33.84502029,25.14818954,technologies,63,3
24721,-38.49717331,-5.240846634,technologies,65,3
31964,-33.07045364,1.926690698,technologies,82,3
2669,4.039025307,-3.11452961,teenage,5,0
20918,-19.18705559,-36.8251915,teens,57,2
32838,35.26256561,-12.18191147,teeth,86,4
22890,-12.5400219,-21.33401871,telling,61,3
1653,13.36398125,-54.58670807,tells,3,0
29186,-36.94086838,-24.4944725,tells,76,3
27397,-35.97325134,-22.33620644,temper,72,3
20134,-28.38542175,26.11765671,temperatures,55,2
21645,-28.36058426,26.14269638,temperatures,59,3
34188,-28.34129143,26.15538025,temperatures,94,4
34390,-28.34129143,26.15538025,temperatures,95,4
34592,-28.34129143,26.15538216,temperatures,96,4
36841,-28.32659721,26.17433929,temperatures,104,4
37142,-28.32653427,26.17429352,temperatures,105,4
12655,-4.861559391,7.724696159,template,32,1
3034,-4.658674717,-14.72103119,temple,6,0
7690,-40.18670273,-8.989106178,temples,16,0
8880,20.22198105,-46.94071198,temporarily,19,0
21411,-26.80866432,-30.96147346,temporarily,58,3
28355,-53.1068573,5.844266415,temptation,74,3
3908,-15.76858234,-20.57676506,tempted,8,0
6925,-15.89921665,-14.18995571,tempted,14,0
25775,-14.92691803,-25.180233,tempted,68,3
26386,-14.85922909,-25.13627625,tempted,69,3
12915,-19.08465576,-35.91335297,tempting,33,1
17962,-20.62185287,-29.33625984,tempting,49,1
16767,-8.977013588,-38.44984818,tender,45,1
27029,-9.007148743,-38.43104935,tender,71,3
27399,-4.012917519,17.62621307,tender,72,3
33063,5.775475979,-41.47187042,tender,88,4
12679,-15.66789436,-19.60115051,tenderness,32,1
